month_start,store_nbr,family,unit_sales,promotion_units,observed_days,zero_sales_days
2016-09-01,21,HOME CARE,8865.0,285,30,0
2016-09-01,21,LADIESWEAR,168.0,0,30,4
2016-09-01,21,LAWN AND GARDEN,124.0,2,30,3
2016-09-01,21,LINGERIE,220.0,1,30,0
2016-09-01,21,"LIQUOR,WINE,BEER",1585.0,46,30,0
2016-09-01,21,MAGAZINES,89.0,0,30,2
2016-09-01,21,MEATS,3251.723,106,30,0
2016-09-01,21,PERSONAL CARE,8722.0,288,30,0
2016-09-01,21,PET SUPPLIES,66.0,0,30,2
2016-09-01,21,PLAYERS AND ELECTRONICS,219.0,0,30,0
2016-09-01,21,POULTRY,4687.372,88,30,0
2016-09-01,21,PREPARED FOODS,2628.21,69,30,0
2016-09-01,21,PRODUCE,33889.723,468,30,0
2016-09-01,21,SCHOOL AND OFFICE SUPPLIES,1.0,0,30,29
2016-09-01,21,SEAFOOD,186.0,10,30,0
2016-09-01,22,AUTOMOTIVE,144.0,1,30,1
2016-09-01,22,BABY CARE,5.0,0,30,27
2016-09-01,22,BEAUTY,28.0,4,30,11
2016-09-01,22,BEVERAGES,35247.0,347,30,0
2016-09-01,22,BOOKS,0.0,0,30,30
2016-09-01,22,BREAD/BAKERY,3939.0,368,30,0
2016-09-01,22,CELEBRATION,320.0,0,30,0
2016-09-01,22,CLEANING,16740.0,758,30,0
2016-09-01,22,DAIRY,9005.0,522,30,0
2016-09-01,22,DELI,4499.0,327,30,0
2016-09-01,22,EGGS,1299.0,44,30,0
2016-09-01,22,FROZEN FOODS,1242.481,98,30,0
2016-09-01,22,GROCERY I,66081.0,1616,30,0
2016-09-01,22,GROCERY II,143.0,7,30,2
2016-09-01,22,HARDWARE,37.0,0,30,13
2016-09-01,22,HOME AND KITCHEN I,1301.0,7,30,0
2016-09-01,22,HOME AND KITCHEN II,610.0,17,30,0
2016-09-01,22,HOME APPLIANCES,1.0,0,30,29
2016-09-01,22,HOME CARE,4827.0,205,30,0
2016-09-01,22,LADIESWEAR,0.0,0,30,30
2016-09-01,22,LAWN AND GARDEN,0.0,0,30,30
2016-09-01,22,LINGERIE,263.0,0,30,0
2016-09-01,22,"LIQUOR,WINE,BEER",623.0,31,30,0
2016-09-01,22,MAGAZINES,70.0,0,30,2
2016-09-01,22,MEATS,3122.299,67,30,0
2016-09-01,22,PERSONAL CARE,4313.0,212,30,0
2016-09-01,22,PET SUPPLIES,47.0,0,30,7
2016-09-01,22,PLAYERS AND ELECTRONICS,145.0,0,30,2
2016-09-01,22,POULTRY,4376.495,62,30,0
2016-09-01,22,PREPARED FOODS,1550.0,63,30,0
2016-09-01,22,PRODUCE,10386.796,364,30,0
2016-09-01,22,SCHOOL AND OFFICE SUPPLIES,89.0,25,30,23
2016-09-01,22,SEAFOOD,71.0,6,30,3
2016-09-01,23,AUTOMOTIVE,73.0,0,30,3
2016-09-01,23,BABY CARE,0.0,0,30,30
2016-09-01,23,BEAUTY,78.0,0,30,5
2016-09-01,23,BEVERAGES,47031.0,903,30,0
2016-09-01,23,BOOKS,0.0,0,30,30
2016-09-01,23,BREAD/BAKERY,8604.961,213,30,0
2016-09-01,23,CELEBRATION,476.0,6,30,0
2016-09-01,23,CLEANING,16182.0,557,30,0
2016-09-01,23,DAIRY,15266.0,85,30,0
2016-09-01,23,DELI,3713.857,247,30,0
2016-09-01,23,EGGS,1483.0,86,30,0
2016-09-01,23,FROZEN FOODS,2025.299,14,30,0
2016-09-01,23,GROCERY I,59992.0,628,30,0
2016-09-01,23,GROCERY II,647.0,0,30,0
2016-09-01,23,HARDWARE,8.0,0,30,22
2016-09-01,23,HOME AND KITCHEN I,303.0,0,30,0
2016-09-01,23,HOME AND KITCHEN II,362.0,3,30,0
2016-09-01,23,HOME APPLIANCES,9.0,0,30,23
2016-09-01,23,HOME CARE,4056.0,133,30,0
2016-09-01,23,LADIESWEAR,418.0,0,30,0
2016-09-01,23,LAWN AND GARDEN,50.0,0,30,12
2016-09-01,23,LINGERIE,109.0,0,30,6
2016-09-01,23,"LIQUOR,WINE,BEER",1613.0,36,30,0
2016-09-01,23,MAGAZINES,168.0,0,30,0
2016-09-01,23,MEATS,16109.101,215,30,0
2016-09-01,23,PERSONAL CARE,4642.0,165,30,0
2016-09-01,23,PET SUPPLIES,120.0,0,30,1
2016-09-01,23,PLAYERS AND ELECTRONICS,139.0,0,30,1
2016-09-01,23,POULTRY,8712.298,159,30,0
2016-09-01,23,PREPARED FOODS,1305.106,9,30,0
2016-09-01,23,PRODUCE,37297.133,783,30,0
2016-09-01,23,SCHOOL AND OFFICE SUPPLIES,49.0,17,30,12
2016-09-01,23,SEAFOOD,481.957,48,30,0
2016-09-01,24,AUTOMOTIVE,123.0,0,30,1
2016-09-01,24,BABY CARE,2.0,0,30,28
2016-09-01,24,BEAUTY,210.0,2,30,0
2016-09-01,24,BEVERAGES,104649.0,1048,30,0
2016-09-01,24,BOOKS,0.0,0,30,30
2016-09-01,24,BREAD/BAKERY,23873.256,302,30,0
2016-09-01,24,CELEBRATION,648.0,2,30,0
2016-09-01,24,CLEANING,34017.0,710,30,0
2016-09-01,24,DAIRY,36915.0,115,30,0
2016-09-01,24,DELI,7673.0117,380,30,0
2016-09-01,24,EGGS,6148.0,148,30,0
2016-09-01,24,FROZEN FOODS,5113.189,23,30,0
2016-09-01,24,GROCERY I,115612.0,1396,30,0
2016-09-01,24,GROCERY II,558.0,0,30,0
2016-09-01,24,HARDWARE,44.0,0,30,8
2016-09-01,24,HOME AND KITCHEN I,871.0,0,30,0
2016-09-01,24,HOME AND KITCHEN II,803.0,14,30,0
2016-09-01,24,HOME APPLIANCES,0.0,0,30,30
2016-09-01,24,HOME CARE,8119.0,195,30,0
2016-09-01,24,LADIESWEAR,411.0,0,30,0
2016-09-01,24,LAWN AND GARDEN,554.0,8,30,0
2016-09-01,24,LINGERIE,274.0,0,30,0
2016-09-01,24,"LIQUOR,WINE,BEER",3266.0,54,30,0
2016-09-01,24,MAGAZINES,336.0,0,30,0
2016-09-01,24,MEATS,12004.975,252,30,0
2016-09-01,24,PERSONAL CARE,8658.0,161,30,0
2016-09-01,24,PET SUPPLIES,514.0,0,30,0
2016-09-01,24,PLAYERS AND ELECTRONICS,427.0,0,30,0
2016-09-01,24,POULTRY,15465.505,194,30,0
2016-09-01,24,PREPARED FOODS,3787.853,8,30,0
2016-09-01,24,PRODUCE,106703.42,859,30,0
2016-09-01,24,SCHOOL AND OFFICE SUPPLIES,0.0,0,30,30
2016-09-01,24,SEAFOOD,988.012,52,30,0
2016-09-01,25,AUTOMOTIVE,0.0,0,30,30
2016-09-01,25,BABY CARE,0.0,0,30,30
2016-09-01,25,BEAUTY,0.0,0,30,30
2016-09-01,25,BEVERAGES,0.0,0,30,30
2016-09-01,25,BOOKS,0.0,0,30,30
2016-09-01,25,BREAD/BAKERY,0.0,0,30,30
2016-09-01,25,CELEBRATION,0.0,0,30,30
2016-09-01,25,CLEANING,0.0,0,30,30
2016-09-01,25,DAIRY,0.0,0,30,30
2016-09-01,25,DELI,0.0,0,30,30
2016-09-01,25,EGGS,0.0,0,30,30
2016-09-01,25,FROZEN FOODS,0.0,0,30,30
2016-09-01,25,GROCERY I,0.0,0,30,30
2016-09-01,25,GROCERY II,0.0,0,30,30
2016-09-01,25,HARDWARE,0.0,0,30,30
2016-09-01,25,HOME AND KITCHEN I,0.0,0,30,30
2016-09-01,25,HOME AND KITCHEN II,0.0,0,30,30
2016-09-01,25,HOME APPLIANCES,0.0,0,30,30
2016-09-01,25,HOME CARE,0.0,0,30,30
2016-09-01,25,LADIESWEAR,0.0,0,30,30
2016-09-01,25,LAWN AND GARDEN,0.0,0,30,30
2016-09-01,25,LINGERIE,0.0,0,30,30
2016-09-01,25,"LIQUOR,WINE,BEER",0.0,0,30,30
2016-09-01,25,MAGAZINES,0.0,0,30,30
2016-09-01,25,MEATS,0.0,0,30,30
2016-09-01,25,PERSONAL CARE,0.0,0,30,30
2016-09-01,25,PET SUPPLIES,0.0,0,30,30
2016-09-01,25,PLAYERS AND ELECTRONICS,0.0,0,30,30
2016-09-01,25,POULTRY,0.0,0,30,30
2016-09-01,25,PREPARED FOODS,0.0,0,30,30
2016-09-01,25,PRODUCE,0.0,0,30,30
2016-09-01,25,SCHOOL AND OFFICE SUPPLIES,0.0,0,30,30
2016-09-01,25,SEAFOOD,0.0,0,30,30
2016-09-01,26,AUTOMOTIVE,117.0,0,30,3
2016-09-01,26,BABY CARE,40.0,0,30,19
2016-09-01,26,BEAUTY,38.0,0,30,10
2016-09-01,26,BEVERAGES,22872.0,572,30,0
2016-09-01,26,BOOKS,0.0,0,30,30
2016-09-01,26,BREAD/BAKERY,5531.0,199,30,0
2016-09-01,26,CELEBRATION,185.0,1,30,2
2016-09-01,26,CLEANING,10654.0,494,30,0
2016-09-01,26,DAIRY,6410.0,79,30,0
2016-09-01,26,DELI,2348.764,224,30,0
2016-09-01,26,EGGS,935.0,74,30,0
2016-09-01,26,FROZEN FOODS,994.325,6,30,0
2016-09-01,26,GROCERY I,37087.0,968,30,0
2016-09-01,26,GROCERY II,66.0,0,30,3
2016-09-01,26,HARDWARE,15.0,0,30,19
2016-09-01,26,HOME AND KITCHEN I,328.0,0,30,0
2016-09-01,26,HOME AND KITCHEN II,190.0,2,30,1
2016-09-01,26,HOME APPLIANCES,1.0,0,30,29
2016-09-01,26,HOME CARE,2011.0,107,30,0
2016-09-01,26,LADIESWEAR,36.0,0,30,14
2016-09-01,26,LAWN AND GARDEN,13.0,0,30,19
2016-09-01,26,LINGERIE,52.0,0,30,8
2016-09-01,26,"LIQUOR,WINE,BEER",683.0,20,30,0
2016-09-01,26,MAGAZINES,11.0,0,30,21
2016-09-01,26,MEATS,6538.292,170,30,0
2016-09-01,26,PERSONAL CARE,3720.0,82,30,0
2016-09-01,26,PET SUPPLIES,46.0,0,30,7
2016-09-01,26,PLAYERS AND ELECTRONICS,34.0,0,30,11
2016-09-01,26,POULTRY,3653.359,126,30,0
2016-09-01,26,PREPARED FOODS,553.0,2,30,0
2016-09-01,26,PRODUCE,13401.774,425,30,0
2016-09-01,26,SCHOOL AND OFFICE SUPPLIES,9.0,0,30,22
2016-09-01,26,SEAFOOD,88.139,16,30,2
2016-09-01,27,AUTOMOTIVE,177.0,0,30,0
2016-09-01,27,BABY CARE,4.0,0,30,27
2016-09-01,27,BEAUTY,179.0,1,30,0
2016-09-01,27,BEVERAGES,85314.0,976,30,0
2016-09-01,27,BOOKS,0.0,0,30,30
2016-09-01,27,BREAD/BAKERY,20080.168,262,30,0
2016-09-01,27,CELEBRATION,515.0,4,30,0
2016-09-01,27,CLEANING,24162.0,649,30,0
2016-09-01,27,DAIRY,28072.0,114,30,0
2016-09-01,27,DELI,7477.475,350,30,0
2016-09-01,27,EGGS,6241.0,135,30,0
2016-09-01,27,FROZEN FOODS,3903.159,22,30,0
2016-09-01,27,GROCERY I,101723.0,1299,30,0
2016-09-01,27,GROCERY II,505.0,0,30,0
2016-09-01,27,HARDWARE,50.0,0,30,8
2016-09-01,27,HOME AND KITCHEN I,569.0,0,30,0
2016-09-01,27,HOME AND KITCHEN II,437.0,9,30,0
2016-09-01,27,HOME APPLIANCES,17.0,0,30,18
2016-09-01,27,HOME CARE,6367.0,192,30,0
2016-09-01,27,LADIESWEAR,257.0,0,30,0
2016-09-01,27,LAWN AND GARDEN,352.0,5,30,0
2016-09-01,27,LINGERIE,159.0,0,30,2
2016-09-01,27,"LIQUOR,WINE,BEER",4350.0,56,30,0
2016-09-01,27,MAGAZINES,135.0,0,30,1
2016-09-01,27,MEATS,8888.966,237,30,0
2016-09-01,27,PERSONAL CARE,6597.0,138,30,0
2016-09-01,27,PET SUPPLIES,288.0,0,30,0
2016-09-01,27,PLAYERS AND ELECTRONICS,253.0,0,30,0
2016-09-01,27,POULTRY,11790.69,190,30,0
2016-09-01,27,PREPARED FOODS,2655.098,8,30,0
2016-09-01,27,PRODUCE,76541.32,830,30,0
2016-09-01,27,SCHOOL AND OFFICE SUPPLIES,25.0,0,30,13
2016-09-01,27,SEAFOOD,782.125,57,30,0
2016-09-01,28,AUTOMOTIVE,190.0,0,30,0
2016-09-01,28,BABY CARE,0.0,0,30,30
2016-09-01,28,BEAUTY,58.0,2,30,5
2016-09-01,28,BEVERAGES,89659.0,489,30,0
2016-09-01,28,BOOKS,0.0,0,30,30
2016-09-01,28,BREAD/BAKERY,17836.0,600,30,0
2016-09-01,28,CELEBRATION,474.0,0,30,0
2016-09-01,28,CLEANING,33284.0,1035,30,0
2016-09-01,28,DAIRY,24021.0,709,30,0
2016-09-01,28,DELI,10822.5,504,30,0
2016-09-01,28,EGGS,8683.0,84,30,0
2016-09-01,28,FROZEN FOODS,2344.144,115,30,0
2016-09-01,28,GROCERY I,121524.83,2231,30,0
2016-09-01,28,GROCERY II,208.0,15,30,0
2016-09-01,28,HARDWARE,18.0,0,30,17
2016-09-01,28,HOME AND KITCHEN I,1106.0,5,30,0
2016-09-01,28,HOME AND KITCHEN II,527.0,7,30,0
2016-09-01,28,HOME APPLIANCES,22.0,0,30,17
2016-09-01,28,HOME CARE,8039.0,279,30,0
2016-09-01,28,LADIESWEAR,0.0,0,30,30
2016-09-01,28,LAWN AND GARDEN,76.0,0,30,8
2016-09-01,28,LINGERIE,152.0,0,30,1
2016-09-01,28,"LIQUOR,WINE,BEER",2842.0,45,30,0
2016-09-01,28,MAGAZINES,44.0,0,30,10
2016-09-01,28,MEATS,8064.979,121,30,0
2016-09-01,28,PERSONAL CARE,10565.0,270,30,0
2016-09-01,28,PET SUPPLIES,106.0,0,30,3
2016-09-01,28,PLAYERS AND ELECTRONICS,130.0,0,30,0
2016-09-01,28,POULTRY,6820.128,93,30,0
2016-09-01,28,PREPARED FOODS,2341.633,59,30,0
2016-09-01,28,PRODUCE,44733.324,495,30,0
2016-09-01,28,SCHOOL AND OFFICE SUPPLIES,75.0,0,30,7
2016-09-01,28,SEAFOOD,290.0,16,30,0
2016-09-01,29,AUTOMOTIVE,97.0,0,30,2
2016-09-01,29,BABY CARE,26.0,0,30,16
2016-09-01,29,BEAUTY,108.0,3,30,2
2016-09-01,29,BEVERAGES,79870.0,572,30,0
2016-09-01,29,BOOKS,0.0,0,30,30
2016-09-01,29,BREAD/BAKERY,17594.0,667,30,0
2016-09-01,29,CELEBRATION,311.0,0,30,0
2016-09-01,29,CLEANING,27668.0,1007,30,0
2016-09-01,29,DAIRY,22169.0,750,30,0
2016-09-01,29,DELI,8069.055,482,30,0
2016-09-01,29,EGGS,6434.0,79,30,0
2016-09-01,29,FROZEN FOODS,2507.441,118,30,0
2016-09-01,29,GROCERY I,105366.31,2220,30,0
2016-09-01,29,GROCERY II,242.0,12,30,1
2016-09-01,29,HARDWARE,23.0,0,30,16
2016-09-01,29,HOME AND KITCHEN I,733.0,5,30,0
2016-09-01,29,HOME AND KITCHEN II,474.0,5,30,0
2016-09-01,29,HOME APPLIANCES,0.0,0,30,30
2016-09-01,29,HOME CARE,6847.0,275,30,0
2016-09-01,29,LADIESWEAR,0.0,0,30,30
2016-09-01,29,LAWN AND GARDEN,24.0,0,30,21
2016-09-01,29,LINGERIE,123.0,0,30,2
2016-09-01,29,"LIQUOR,WINE,BEER",3438.0,50,30,0
2016-09-01,29,MAGAZINES,51.0,0,30,7
2016-09-01,29,MEATS,4026.686,105,30,0
2016-09-01,29,PERSONAL CARE,7518.0,234,30,0
2016-09-01,29,PET SUPPLIES,161.0,0,30,1
2016-09-01,29,PLAYERS AND ELECTRONICS,145.0,0,30,0
2016-09-01,29,POULTRY,5726.265,62,30,0
2016-09-01,29,PREPARED FOODS,2377.832,75,30,0
2016-09-01,29,PRODUCE,38717.008,558,30,0
2016-09-01,29,SCHOOL AND OFFICE SUPPLIES,54.0,0,30,9
2016-09-01,29,SEAFOOD,190.0,16,30,0
2016-09-01,30,AUTOMOTIVE,62.0,0,30,9
2016-09-01,30,BABY CARE,5.0,0,30,26
2016-09-01,30,BEAUTY,17.0,0,30,20
2016-09-01,30,BEVERAGES,34894.0,304,30,0
2016-09-01,30,BOOKS,0.0,0,30,30
2016-09-01,30,BREAD/BAKERY,4784.0,389,30,0
2016-09-01,30,CELEBRATION,94.0,0,30,4
2016-09-01,30,CLEANING,13589.0,789,30,0
2016-09-01,30,DAIRY,7805.0,461,30,0
2016-09-01,30,DELI,3454.0,308,30,0
2016-09-01,30,EGGS,4087.0,47,30,0
2016-09-01,30,FROZEN FOODS,1308.158,64,30,0
2016-09-01,30,GROCERY I,50219.0,1511,30,0
2016-09-01,30,GROCERY II,72.0,4,30,7
2016-09-01,30,HARDWARE,13.0,0,30,21
2016-09-01,30,HOME AND KITCHEN I,486.0,4,30,0
2016-09-01,30,HOME AND KITCHEN II,200.0,6,30,0
2016-09-01,30,HOME APPLIANCES,0.0,0,30,30
2016-09-01,30,HOME CARE,3641.0,208,30,0
2016-09-01,30,LADIESWEAR,35.0,0,30,14
2016-09-01,30,LAWN AND GARDEN,0.0,0,30,30
2016-09-01,30,LINGERIE,72.0,0,30,6
2016-09-01,30,"LIQUOR,WINE,BEER",1458.0,20,30,0
2016-09-01,30,MAGAZINES,27.0,0,30,14
2016-09-01,30,MEATS,1890.596,87,30,0
2016-09-01,30,PERSONAL CARE,3036.0,191,30,0
2016-09-01,30,PET SUPPLIES,63.0,0,30,6
2016-09-01,30,PLAYERS AND ELECTRONICS,100.0,0,30,4
2016-09-01,30,POULTRY,3073.711,66,30,0
2016-09-01,30,PREPARED FOODS,819.0,46,30,0
2016-09-01,30,PRODUCE,14981.008,352,30,0
2016-09-01,30,SCHOOL AND OFFICE SUPPLIES,0.0,0,30,30
2016-09-01,30,SEAFOOD,186.0,8,30,1
2016-09-01,31,AUTOMOTIVE,184.0,0,30,0
2016-09-01,31,BABY CARE,8.0,0,30,25
2016-09-01,31,BEAUTY,113.0,0,30,3
2016-09-01,31,BEVERAGES,68464.0,569,30,0
2016-09-01,31,BOOKS,0.0,0,30,30
2016-09-01,31,BREAD/BAKERY,14205.0,593,30,0
2016-09-01,31,CELEBRATION,418.0,1,30,0
2016-09-01,31,CLEANING,37780.0,1032,30,0
2016-09-01,31,DAIRY,21448.0,666,30,0
2016-09-01,31,DELI,7600.257,393,30,0
2016-09-01,31,EGGS,8461.0,61,30,0
2016-09-01,31,FROZEN FOODS,2822.359,106,30,0
2016-09-01,31,GROCERY I,121154.67,2196,30,0
2016-09-01,31,GROCERY II,312.0,13,30,0
2016-09-01,31,HARDWARE,22.0,0,30,16
2016-09-01,31,HOME AND KITCHEN I,914.0,6,30,0
2016-09-01,31,HOME AND KITCHEN II,429.0,31,30,0
2016-09-01,31,HOME APPLIANCES,0.0,0,30,30
2016-09-01,31,HOME CARE,8569.0,278,30,0
2016-09-01,31,LADIESWEAR,117.0,0,30,5
2016-09-01,31,LAWN AND GARDEN,28.0,0,30,16
2016-09-01,31,LINGERIE,254.0,0,30,0
2016-09-01,31,"LIQUOR,WINE,BEER",520.0,19,30,0
2016-09-01,31,MAGAZINES,32.0,0,30,12
2016-09-01,31,MEATS,9906.877,110,30,0
2016-09-01,31,PERSONAL CARE,8597.0,266,30,0
2016-09-01,31,PET SUPPLIES,77.0,0,30,6
2016-09-01,31,PLAYERS AND ELECTRONICS,197.0,0,30,0
2016-09-01,31,POULTRY,3534.569,77,30,0
2016-09-01,31,PREPARED FOODS,2300.09,43,30,0
2016-09-01,31,PRODUCE,36300.695,467,30,0
2016-09-01,31,SCHOOL AND OFFICE SUPPLIES,107.0,0,30,3
2016-09-01,31,SEAFOOD,173.0,17,30,2
2016-09-01,32,AUTOMOTIVE,72.0,0,30,4
2016-09-01,32,BABY CARE,0.0,0,30,30
2016-09-01,32,BEAUTY,8.0,1,30,23
2016-09-01,32,BEVERAGES,24931.0,305,30,0
2016-09-01,32,BOOKS,0.0,0,30,30
2016-09-01,32,BREAD/BAKERY,2882.0,338,30,0
2016-09-01,32,CELEBRATION,116.0,0,30,1
2016-09-01,32,CLEANING,12378.0,721,30,0
2016-09-01,32,DAIRY,5167.0,418,30,0
2016-09-01,32,DELI,3058.0,243,30,0
2016-09-01,32,EGGS,5922.0,41,30,0
2016-09-01,32,FROZEN FOODS,693.576,45,30,0
2016-09-01,32,GROCERY I,43537.0,1490,30,0
2016-09-01,32,GROCERY II,45.0,6,30,9
2016-09-01,32,HARDWARE,10.0,0,30,21
2016-09-01,32,HOME AND KITCHEN I,366.0,7,30,0
2016-09-01,32,HOME AND KITCHEN II,114.0,4,30,2
2016-09-01,32,HOME APPLIANCES,0.0,0,30,30
2016-09-01,32,HOME CARE,2665.0,183,30,0
2016-09-01,32,LADIESWEAR,0.0,0,30,30
2016-09-01,32,LAWN AND GARDEN,0.0,0,30,30
2016-09-01,32,LINGERIE,38.0,0,30,9
2016-09-01,32,"LIQUOR,WINE,BEER",1874.0,23,30,0
2016-09-01,32,MAGAZINES,7.0,0,30,25
2016-09-01,32,MEATS,1917.117,95,30,0
2016-09-01,32,PERSONAL CARE,2679.0,138,30,0
2016-09-01,32,PET SUPPLIES,2.0,0,30,28
2016-09-01,32,PLAYERS AND ELECTRONICS,28.0,1,30,15
2016-09-01,32,POULTRY,1740.516,49,30,0
2016-09-01,32,PREPARED FOODS,339.0,29,30,0
2016-09-01,32,PRODUCE,4890.252,195,30,0
2016-09-01,32,SCHOOL AND OFFICE SUPPLIES,0.0,0,30,30
2016-09-01,32,SEAFOOD,69.0,6,30,3
2016-09-01,33,AUTOMOTIVE,254.0,0,30,0
2016-09-01,33,BABY CARE,13.0,0,30,20
2016-09-01,33,BEAUTY,42.0,6,30,8
2016-09-01,33,BEVERAGES,49384.0,367,30,0
2016-09-01,33,BOOKS,0.0,0,30,30
2016-09-01,33,BREAD/BAKERY,7545.0,437,30,0
2016-09-01,33,CELEBRATION,283.0,1,30,0
2016-09-01,33,CLEANING,28710.0,913,30,0
2016-09-01,33,DAIRY,12707.0,530,30,0
2016-09-01,33,DELI,5201.0,387,30,0
2016-09-01,33,EGGS,4512.0,62,30,0
2016-09-01,33,FROZEN FOODS,1667.838,59,30,0
2016-09-01,33,GROCERY I,83236.0,1933,30,0
2016-09-01,33,GROCERY II,48.0,4,30,9
2016-09-01,33,HARDWARE,6.0,0,30,25
2016-09-01,33,HOME AND KITCHEN I,941.0,7,30,0
2016-09-01,33,HOME AND KITCHEN II,385.0,36,30,0
2016-09-01,33,HOME APPLIANCES,0.0,0,30,30
2016-09-01,33,HOME CARE,6116.0,227,30,0
2016-09-01,33,LADIESWEAR,0.0,0,30,30
2016-09-01,33,LAWN AND GARDEN,0.0,0,30,30
2016-09-01,33,LINGERIE,354.0,0,30,0
2016-09-01,33,"LIQUOR,WINE,BEER",3023.0,24,30,0
2016-09-01,33,MAGAZINES,50.0,0,30,11
2016-09-01,33,MEATS,8868.254,106,30,0
2016-09-01,33,PERSONAL CARE,7147.0,258,30,0
2016-09-01,33,PET SUPPLIES,59.0,0,30,3
2016-09-01,33,PLAYERS AND ELECTRONICS,99.0,0,30,2
2016-09-01,33,POULTRY,6202.713,83,30,0
2016-09-01,33,PREPARED FOODS,1205.0,50,30,0
2016-09-01,33,PRODUCE,36779.3,412,30,0
2016-09-01,33,SCHOOL AND OFFICE SUPPLIES,0.0,0,30,30
2016-09-01,33,SEAFOOD,31.0,4,30,16
2016-09-01,34,AUTOMOTIVE,75.0,0,30,1
2016-09-01,34,BABY CARE,9.0,1,30,22
2016-09-01,34,BEAUTY,107.0,4,30,3
2016-09-01,34,BEVERAGES,80084.0,562,30,0
2016-09-01,34,BOOKS,0.0,0,30,30
2016-09-01,34,BREAD/BAKERY,18028.0,603,30,0
2016-09-01,34,CELEBRATION,371.0,0,30,0
2016-09-01,34,CLEANING,25620.0,965,30,0
2016-09-01,34,DAIRY,18882.0,672,30,0
2016-09-01,34,DELI,6873.247,455,30,0
2016-09-01,34,EGGS,2944.0,56,30,0
2016-09-01,34,FROZEN FOODS,2403.241,103,30,0
2016-09-01,34,GROCERY I,111325.83,2131,30,0
2016-09-01,34,GROCERY II,128.0,5,30,6
2016-09-01,34,HARDWARE,18.0,0,30,17
2016-09-01,34,HOME AND KITCHEN I,1068.0,15,30,0
2016-09-01,34,HOME AND KITCHEN II,955.0,24,30,0
2016-09-01,34,HOME APPLIANCES,21.0,0,30,16
2016-09-01,34,HOME CARE,7076.0,243,30,0
2016-09-01,34,LADIESWEAR,249.0,1,30,1
2016-09-01,34,LAWN AND GARDEN,30.0,0,30,15
2016-09-01,34,LINGERIE,131.0,0,30,6
2016-09-01,34,"LIQUOR,WINE,BEER",1170.0,34,30,0
2016-09-01,34,MAGAZINES,54.0,0,30,4
2016-09-01,34,MEATS,5344.479,117,30,0
2016-09-01,34,PERSONAL CARE,8986.0,230,30,0
2016-09-01,34,PET SUPPLIES,39.0,0,30,9
2016-09-01,34,PLAYERS AND ELECTRONICS,205.0,0,30,0
2016-09-01,34,POULTRY,3505.869,74,30,0
2016-09-01,34,PREPARED FOODS,1037.759,44,30,0
2016-09-01,34,PRODUCE,20993.66,452,30,0
2016-09-01,34,SCHOOL AND OFFICE SUPPLIES,160.0,0,30,0
2016-09-01,34,SEAFOOD,150.0,16,30,1
2016-09-01,35,AUTOMOTIVE,125.0,0,30,1
2016-09-01,35,BABY CARE,7.0,0,30,24
2016-09-01,35,BEAUTY,3.0,1,30,27
2016-09-01,35,BEVERAGES,36598.0,403,30,0
2016-09-01,35,BOOKS,0.0,0,30,30
2016-09-01,35,BREAD/BAKERY,2789.0,314,30,0
2016-09-01,35,CELEBRATION,24.0,0,30,19
2016-09-01,35,CLEANING,14508.0,752,30,0
2016-09-01,35,DAIRY,5272.0,364,30,0
2016-09-01,35,DELI,2867.0,254,30,0
2016-09-01,35,EGGS,6515.0,42,30,0
2016-09-01,35,FROZEN FOODS,1805.297,47,30,0
2016-09-01,35,GROCERY I,53831.0,1546,30,0
2016-09-01,35,GROCERY II,54.0,4,30,7
2016-09-01,35,HARDWARE,13.0,0,30,22
2016-09-01,35,HOME AND KITCHEN I,313.0,3,30,1
2016-09-01,35,HOME AND KITCHEN II,205.0,17,30,1
2016-09-01,35,HOME APPLIANCES,0.0,0,30,30
2016-09-01,35,HOME CARE,3284.0,206,30,0
2016-09-01,35,LADIESWEAR,0.0,0,30,30
2016-09-01,35,LAWN AND GARDEN,0.0,0,30,30
2016-09-01,35,LINGERIE,19.0,0,30,20
2016-09-01,35,"LIQUOR,WINE,BEER",692.0,25,30,0
2016-09-01,35,MAGAZINES,24.0,0,30,15
2016-09-01,35,MEATS,5400.041,103,30,0
2016-09-01,35,PERSONAL CARE,2637.0,180,30,0
2016-09-01,35,PET SUPPLIES,18.0,0,30,20
2016-09-01,35,PLAYERS AND ELECTRONICS,14.0,1,30,19
2016-09-01,35,POULTRY,1520.359,53,30,0
2016-09-01,35,PREPARED FOODS,584.0,34,30,0
2016-09-01,35,PRODUCE,9674.489,323,30,0
2016-09-01,35,SCHOOL AND OFFICE SUPPLIES,0.0,0,30,30
2016-09-01,35,SEAFOOD,6.0,1,30,26
2016-09-01,36,AUTOMOTIVE,127.0,0,30,2
2016-09-01,36,BABY CARE,1.0,0,30,29
2016-09-01,36,BEAUTY,61.0,2,30,6
2016-09-01,36,BEVERAGES,76172.0,547,30,0
2016-09-01,36,BOOKS,0.0,0,30,30
2016-09-01,36,BREAD/BAKERY,17998.0,640,30,0
2016-09-01,36,CELEBRATION,243.0,3,30,0
2016-09-01,36,CLEANING,28823.0,984,30,0
2016-09-01,36,DAIRY,22120.0,722,30,0
2016-09-01,36,DELI,7136.501,459,30,0
2016-09-01,36,EGGS,5006.0,73,30,0
2016-09-01,36,FROZEN FOODS,3168.07,100,30,0
